Date,Open,High,Low,Close,Adj Close,Volume
2014-09-03,45.185001,45.215000,43.830002,44.090000,44.078140,3443200
2014-09-04,44.384998,45.049999,43.615002,43.950001,43.938175,3420200
2014-09-05,44.160000,44.669998,43.465000,44.630001,44.617992,3467800
2014-09-08,44.619999,45.189999,44.235001,44.855000,44.842934,2953000
2014-09-09,44.849998,45.365002,43.485001,43.764999,43.753223,5391400
2014-09-10,43.919998,44.860001,43.540001,44.779999,44.767952,3017400
2014-09-11,44.230000,44.770000,43.720001,44.744999,44.732960,4971600
2014-09-12,44.599998,44.625000,43.605000,44.040001,44.028152,4739200
2014-09-15,44.160000,44.185001,42.345001,42.715000,42.703510,5353600
2014-09-16,42.264999,44.090000,42.125000,43.869999,43.858196,5287200
2014-09-17,43.825001,44.650002,43.290001,44.084999,44.073139,4731400
2014-09-18,44.459999,45.049999,44.320000,45.035000,45.022884,3313000
2014-09-19,45.645000,45.645000,44.419998,44.935001,44.922909,4592400
2014-09-22,44.630001,44.630001,43.130001,43.715000,43.703239,4507400
2014-09-23,43.169998,43.930000,43.060001,43.334999,43.323338,4200000
2014-09-24,43.435001,44.775002,43.035000,44.740002,44.727966,4857600
2014-09-25,44.275002,44.455002,41.860001,41.900002,41.888729,8866600
2014-09-26,42.330002,43.450001,42.115002,43.240002,43.228371,6177200
2014-09-29,41.939999,43.415001,41.869999,43.095001,43.083408,4772400
2014-09-30,43.450001,43.919998,42.650002,43.255001,43.243362,6420600
2014-10-01,42.915001,43.000000,40.779999,41.185001,41.173923,8895000
2014-10-02,41.139999,41.544998,39.599998,41.165001,41.153927,9082200
2014-10-03,41.880001,42.889999,41.459999,42.404999,42.393593,6403200
2014-10-06,42.730000,43.080002,41.724998,42.115002,42.103668,6137800
2014-10-07,41.505001,41.865002,40.299999,40.334999,40.324146,6818800
2014-10-08,40.415001,43.035000,39.660000,42.665001,42.653522,8880400
2014-10-09,42.500000,42.799999,40.369999,40.540001,40.529095,9292600
2014-10-10,39.830002,40.544998,37.505001,37.505001,37.494911,12351200
2014-10-13,37.349998,38.189999,35.680000,35.750000,35.740383,11387600
2014-10-14,36.485001,37.145000,35.470001,35.814999,35.805363,15450400
2014-10-15,34.150002,35.525002,32.625000,35.049999,35.040569,20212400
2014-10-16,32.860001,35.314999,32.825001,34.505001,34.495720,13998400
2014-10-17,35.794998,36.764999,35.185001,35.855000,35.845352,11014600
2014-10-20,35.724998,37.465000,35.560001,37.400002,37.389942,6436000
2014-10-21,38.744999,40.325001,38.500000,40.325001,40.314152,8820800
2014-10-22,40.705002,40.855000,39.619999,39.700001,39.689323,7830000
2014-10-23,40.900002,42.145000,40.685001,41.514999,41.503830,7078600
2014-10-24,41.689999,42.570000,41.250000,42.470001,42.458576,7106800
2014-10-27,42.244999,42.810001,41.720001,42.630001,42.618534,5760200
2014-10-28,43.150002,44.535000,43.080002,44.535000,44.523018,6653600
2014-10-29,44.075001,44.415001,43.075001,44.000000,43.988163,7475200
2014-10-30,43.415001,44.584999,43.125000,44.275002,44.263092,6749400
2014-10-31,46.505001,46.570000,45.665001,46.099998,46.087597,7348800
2014-11-03,46.334999,46.895000,46.160000,46.575001,46.562473,5873400
2014-11-04,46.055000,46.419998,45.110001,46.080002,46.067604,5777000
2014-11-05,46.930000,46.980000,45.590000,46.075001,46.062607,5781000
2014-11-06,46.005001,46.529999,45.465000,46.470001,46.457497,4053000
2014-11-07,46.750000,46.799999,45.660000,46.355000,46.342525,4617200
2014-11-10,46.419998,47.040001,46.060001,46.830002,46.817402,4307200
2014-11-11,46.900002,47.279999,46.509998,47.275002,47.262283,4400800
2014-11-12,46.720001,47.685001,46.720001,47.535000,47.522209,4008400
2014-11-13,47.794998,48.685001,47.490002,48.145000,48.132046,7590200
2014-11-14,48.119999,48.590000,47.639999,48.590000,48.576927,4784000
2014-11-17,48.244999,48.580002,47.474998,48.134998,48.122051,5889800
2014-11-18,48.285000,49.424999,48.279999,49.215000,49.201759,4659200
2014-11-19,49.075001,49.075001,47.900002,48.590000,48.576927,6200400
2014-11-20,47.945000,49.334999,47.825001,49.235001,49.221756,4148200
2014-11-21,50.540001,50.660000,49.040001,49.590000,49.576660,6372800
2014-11-24,49.919998,50.730000,49.779999,50.709999,50.696354,5258600
2014-11-25,50.889999,51.345001,50.505001,50.875000,50.861313,6314000
2014-11-26,51.040001,51.970001,50.875000,51.915001,51.901035,4401400
2014-11-28,52.334999,52.959999,52.205002,52.689999,52.675823,3023800
2014-12-01,52.205002,52.459999,50.220001,50.744999,50.731346,6507800
2014-12-02,50.994999,51.674999,50.634998,51.290001,51.276203,5412200
2014-12-03,51.654999,51.895000,50.735001,51.755001,51.741077,5497600
2014-12-04,51.525002,52.220001,50.974998,51.599998,51.586117,6418200
2014-12-05,51.904999,52.105000,51.294998,51.634998,51.621105,4734600
2014-12-08,51.209999,51.895000,49.709999,50.520000,50.506409,7053400
2014-12-09,48.724998,51.084999,48.209999,51.009998,50.996273,7112000
2014-12-10,50.709999,51.080002,48.314999,48.540001,48.526943,5605400
2014-12-11,49.000000,51.000000,48.965000,49.299999,49.286736,5668000
2014-12-12,47.855000,49.529999,47.654999,47.669998,47.657173,6407800
2014-12-15,48.380001,48.910000,45.764999,46.240002,46.227562,9831200
2014-12-16,45.320000,47.345001,43.924999,43.945000,43.933174,8869000
2014-12-17,44.029999,46.720001,43.875000,46.305000,46.292545,7613600
2014-12-18,48.340000,49.700001,47.950001,49.700001,49.686630,7781000
2014-12-19,49.849998,50.939999,49.500000,50.255001,50.241482,6451200
2014-12-22,50.095001,50.750000,50.005001,50.709999,50.704933,4602400
2014-12-23,51.270000,51.275002,49.980000,50.224998,50.219982,4830000
2014-12-24,50.384998,50.855000,50.240002,50.330002,50.324974,1832600
2014-12-26,50.700001,51.660000,50.695000,51.349998,51.344868,3587000
2014-12-29,51.209999,51.639999,51.099998,51.360001,51.354870,2597000
2014-12-30,50.855000,51.220001,50.070000,50.299999,50.294975,5160800
2014-12-31,50.505001,51.125000,48.505001,48.724998,48.720131,4878800
2015-01-02,49.424999,50.064999,47.580002,48.325001,48.320171,5092800
2015-01-05,47.625000,47.799999,45.750000,46.150002,46.145390,5292400
2015-01-06,46.314999,46.584999,43.685001,44.320000,44.315571,7026800
2015-01-07,45.165001,46.320000,44.860001,46.025002,46.020405,5727800
2015-01-08,47.209999,48.924999,47.049999,48.650002,48.645142,6039000
2015-01-09,49.105000,49.160000,46.855000,47.665001,47.660240,7559200
2015-01-12,47.985001,48.110001,45.820000,46.200001,46.195385,6885600
2015-01-13,47.505001,48.990002,45.049999,46.160000,46.155388,8321200
2015-01-14,44.695000,46.064999,44.169998,45.450001,45.445461,9006200
2015-01-15,45.970001,46.224998,43.455002,43.645000,43.640640,8167200
2015-01-16,43.430000,45.310001,43.215000,45.200001,45.195484,5908200
2015-01-20,45.959999,46.535000,44.419998,46.200001,46.195385,5912200
2015-01-21,45.779999,47.540001,45.320000,46.910000,46.905315,5563800
2015-01-22,47.500000,49.650002,46.240002,49.520000,49.515053,6777400
2015-01-23,49.520000,50.294998,49.070000,49.849998,49.845020,5931600
2015-01-26,49.700001,49.950001,48.910000,49.740002,49.735031,4200200
2015-01-27,47.375000,47.404999,45.320000,45.889999,45.885414,9332800
2015-01-28,47.994999,48.150002,45.070000,45.099998,45.095493,7872000
2015-01-29,44.945000,46.630001,43.799999,46.404999,46.400364,7356600
2015-01-30,46.244999,47.325001,45.130001,45.340000,45.335472,9092600
2015-02-02,45.584999,46.599998,43.490002,46.529999,46.525349,8285200
2015-02-03,46.919998,47.915001,46.090000,47.799999,47.795223,7597200
2015-02-04,47.200001,48.639999,46.910000,47.674999,47.670238,5193000
2015-02-05,48.014999,49.005001,47.720001,48.939999,48.935108,4180200
2015-02-06,49.150002,49.474998,47.514999,48.049999,48.045200,5147000
2015-02-09,47.474998,48.230000,47.224998,47.520000,47.515255,3991400
2015-02-10,48.395000,49.974998,48.130001,49.794998,49.790024,4969000
2015-02-11,49.974998,50.660000,49.669998,50.355000,50.349968,5077200
2015-02-12,51.259998,52.134998,51.084999,52.115002,52.109795,6379200
2015-02-13,52.529999,53.439999,52.250000,53.430000,53.424664,5037400
2015-02-17,53.419998,53.665001,53.035000,53.575001,53.569649,3447000
2015-02-18,53.395000,53.869999,53.150002,53.805000,53.799625,2936600
2015-02-19,53.674999,54.695000,53.650002,54.615002,54.609547,3149600
2015-02-20,54.485001,55.775002,53.970001,55.665001,55.659439,3782200
2015-02-23,55.630001,55.889999,55.235001,55.884998,55.879417,3290600
2015-02-24,55.639999,56.165001,55.134998,56.000000,55.994408,4358400
2015-02-25,55.705002,56.365002,55.185001,55.549999,55.544449,4689600
2015-02-26,55.709999,56.465000,55.250000,56.395000,56.389366,4847400
2015-02-27,56.330002,56.430000,55.380001,55.650002,55.644444,3699600
2015-03-02,55.950001,57.195000,55.924999,57.150002,57.144291,3710200
2015-03-03,56.650002,56.805000,55.270000,56.330002,56.324375,5349600
2015-03-04,55.794998,56.025002,54.764999,55.705002,55.699436,4860000
2015-03-05,56.130001,56.474998,55.299999,55.950001,55.944412,3847800
2015-03-06,55.790001,56.095001,53.645000,54.025002,54.019604,6238600
2015-03-09,54.410000,54.930000,53.724998,54.544998,54.539551,4719600
2015-03-10,53.345001,53.375000,51.500000,51.525002,51.519855,7998600
2015-03-11,51.665001,51.904999,50.549999,50.619999,50.614941,9298000
2015-03-12,50.474998,51.775002,50.384998,51.590000,51.584846,5099600
2015-03-13,51.455002,52.064999,49.959999,50.924999,50.919910,8254800
2015-03-16,51.490002,52.900002,51.320000,52.875000,52.869717,4790000
2015-03-17,52.419998,53.375000,52.075001,53.169998,53.164688,4056800
2015-03-18,52.715000,55.410000,51.875000,54.700001,54.694538,6992600
2015-03-19,54.889999,55.375000,54.625000,54.965000,54.959511,4641000
2015-03-20,56.275002,56.814999,55.985001,56.105000,56.099396,4367200
2015-03-23,55.930000,56.375000,55.630001,55.634998,55.629440,4134800
2015-03-24,55.625000,56.419998,55.040001,55.070000,55.064499,3874200
2015-03-25,55.355000,55.445000,51.224998,51.224998,51.224998,7328600
2015-03-26,50.020000,51.615002,49.505001,50.805000,50.805000,8190000
2015-03-27,50.705002,51.709999,50.494999,51.294998,51.294998,4106000
2015-03-30,52.330002,53.240002,52.294998,53.139999,53.139999,6300600
2015-03-31,52.654999,52.994999,51.395000,51.494999,51.494999,5187800
2015-04-01,51.424999,51.424999,49.625000,50.625000,50.625000,7328200
2015-04-02,50.724998,51.200001,50.224998,50.709999,50.709999,4607400
2015-04-06,49.794998,52.369999,49.584999,51.930000,51.930000,6289400
2015-04-07,51.865002,53.000000,51.685001,51.689999,51.689999,4778800
2015-04-08,51.730000,53.125000,51.709999,52.919998,52.919998,7047600
2015-04-09,52.869999,53.945000,52.294998,53.904999,53.904999,4622000
2015-04-10,53.895000,54.570000,53.494999,54.549999,54.549999,4724400
2015-04-13,54.695000,55.509998,53.955002,54.145000,54.145000,4800000
2015-04-14,54.025002,54.430000,52.764999,53.680000,53.680000,7040600
2015-04-15,54.139999,55.020000,53.900002,54.630001,54.630001,3973200
2015-04-16,54.259998,54.730000,54.005001,54.439999,54.439999,3787000
2015-04-17,52.889999,53.334999,51.209999,51.895000,51.895000,7767800
2015-04-20,52.695000,54.494999,52.610001,54.215000,54.215000,5924800
2015-04-21,55.180000,55.439999,54.730000,54.910000,54.910000,5307800
2015-04-22,55.334999,56.075001,54.285000,55.799999,55.799999,5079800
2015-04-23,55.270000,57.189999,55.215000,56.470001,56.470001,5458400
2015-04-24,58.209999,58.965000,57.959999,58.680000,58.680000,5934000
2015-04-27,59.400002,59.715000,57.915001,58.305000,58.305000,6715000
2015-04-28,58.419998,58.750000,56.474998,57.924999,57.924999,7156400
2015-04-29,56.955002,57.970001,55.904999,56.820000,56.820000,8081400
2015-04-30,55.875000,56.575001,53.305000,54.150002,54.150002,12840400
2015-05-01,54.770000,56.389999,54.750000,56.340000,56.340000,7917200
2015-05-04,56.805000,57.615002,56.474998,56.540001,56.540001,5498800
2015-05-05,55.904999,56.215000,53.724998,53.860001,53.860001,11695600
2015-05-06,54.084999,54.549999,51.605000,52.709999,52.709999,8891600
2015-05-07,52.654999,54.060001,52.520000,53.615002,53.615002,7025800
2015-05-08,55.279999,55.974998,55.029999,55.580002,55.580002,7432400
2015-05-11,55.735001,56.080002,54.860001,54.970001,54.970001,5792800
2015-05-12,53.985001,55.055000,52.755001,54.259998,54.259998,7930600
2015-05-13,54.965000,55.779999,54.314999,54.540001,54.540001,5520800
2015-05-14,55.904999,57.070000,55.279999,56.955002,56.955002,7368000
2015-05-15,57.404999,57.610001,56.520000,56.950001,56.950001,6104400
2015-05-18,56.669998,58.005001,56.529999,57.650002,57.650002,4607800
2015-05-19,57.875000,58.119999,57.215000,57.485001,57.485001,4107400
2015-05-20,57.615002,58.615002,56.685001,57.580002,57.580002,4636000
2015-05-21,57.299999,58.705002,57.040001,58.485001,58.485001,3842600
2015-05-22,58.285000,58.935001,58.169998,58.325001,58.325001,3325800
2015-05-26,57.910000,58.150002,55.610001,56.305000,56.305000,5852400
2015-05-27,56.794998,59.189999,56.445000,59.014999,59.014999,5595400
2015-05-28,58.654999,59.070000,58.064999,58.580002,58.580002,3776800
2015-05-29,58.480000,58.735001,57.160000,57.590000,57.590000,4419200
2015-06-01,58.494999,58.595001,56.720001,58.095001,58.095001,5715000
2015-06-02,57.485001,58.424999,56.634998,57.564999,57.564999,5477600
2015-06-03,58.384998,58.740002,57.669998,58.070000,58.070000,4877800
2015-06-04,57.119999,58.209999,56.230000,56.805000,56.805000,7737600
2015-06-05,56.555000,56.955002,55.334999,56.375000,56.375000,5774600
2015-06-08,56.264999,56.400002,54.305000,54.650002,54.650002,6017600
2015-06-09,54.250000,54.950001,53.134998,54.380001,54.380001,6375000
2015-06-10,54.910000,57.060001,54.740002,56.535000,56.535000,6448600
2015-06-11,57.139999,57.615002,56.535000,56.845001,56.845001,4878400
2015-06-12,55.915001,56.275002,55.215000,55.400002,55.400002,5037400
2015-06-15,54.189999,54.865002,53.240002,54.634998,54.634998,8370200
2015-06-16,54.389999,55.755001,54.349998,55.470001,55.470001,4219400
2015-06-17,55.775002,56.485001,54.875000,55.935001,55.935001,7016200
2015-06-18,56.404999,58.660000,56.369999,58.299999,58.299999,6776200
2015-06-19,58.465000,58.619999,57.410000,57.410000,57.410000,3526200
2015-06-22,58.794998,59.314999,58.404999,58.794998,58.794998,5488200
2015-06-23,59.000000,59.099998,58.195000,58.939999,58.939999,4787800
2015-06-24,58.715000,59.459999,57.980000,58.035000,58.035000,3537600
2015-06-25,58.685001,58.865002,57.384998,57.654999,57.654999,3550200
2015-06-26,57.605000,58.025002,55.880001,56.584999,56.584999,5496000
2015-06-29,54.590000,55.599998,52.474998,52.584999,52.584999,11406000
2015-06-30,53.680000,54.025002,52.595001,53.185001,53.185001,7366400
2015-07-01,54.625000,54.970001,53.599998,54.275002,54.275002,5901000
2015-07-02,54.764999,54.939999,53.884998,54.480000,54.480000,4396800
2015-07-06,53.355000,54.924999,53.000000,54.020000,54.020000,5492000
2015-07-07,54.174999,54.549999,51.205002,54.294998,54.294998,10430400
2015-07-08,53.215000,53.419998,51.259998,51.575001,51.575001,7703400
2015-07-09,53.654999,53.709999,51.424999,51.424999,51.424999,5219200
2015-07-10,53.400002,54.400002,52.939999,53.814999,53.814999,5135800
2015-07-13,55.174999,56.779999,55.165001,56.564999,56.564999,4369200
2015-07-14,56.884998,58.205002,56.794998,57.700001,57.700001,4258400
2015-07-15,58.029999,58.599998,57.439999,57.974998,57.974998,4964200
2015-07-16,59.375000,60.400002,59.020000,60.240002,60.240002,5820000
2015-07-17,61.825001,63.000000,61.544998,62.994999,62.994999,5972000
2015-07-20,63.520000,64.389999,62.869999,63.700001,63.700001,3995400
2015-07-21,63.799999,64.055000,63.020000,63.525002,63.525002,3642000
2015-07-22,60.669998,62.325001,60.660000,61.439999,61.439999,4516200
2015-07-23,61.619999,62.189999,60.250000,60.705002,60.705002,4032600
2015-07-24,61.654999,61.794998,58.689999,58.980000,58.980000,4436400
2015-07-27,57.930000,58.695000,57.099998,57.465000,57.465000,5026000
2015-07-28,58.285000,59.305000,56.865002,58.980000,58.980000,6483200
2015-07-29,59.325001,60.014999,58.660000,59.639999,59.639999,5072400
2015-07-30,59.215000,60.759998,58.150002,60.470001,60.470001,5710200
2015-07-31,61.025002,61.125000,59.869999,60.285000,60.285000,4543200
2015-08-03,60.320000,60.779999,58.500000,59.730000,59.730000,6155600
2015-08-04,59.560001,59.910000,58.590000,59.345001,59.345001,5889600
2015-08-05,60.330002,61.889999,60.134998,60.735001,60.735001,5308800
2015-08-06,60.855000,61.119999,56.985001,57.820000,57.820000,7304000
2015-08-07,57.375000,57.985001,56.139999,57.590000,57.590000,6674000
2015-08-10,58.674999,59.919998,58.674999,59.535000,59.535000,5575200
2015-08-11,58.575001,59.285000,56.290001,57.264999,57.264999,7220400
2015-08-12,56.110001,58.185001,54.244999,57.770000,57.770000,9347800
2015-08-13,58.000000,58.825001,57.180000,57.509998,57.509998,5860800
2015-08-14,57.125000,58.049999,56.810001,57.820000,57.820000,6082600
2015-08-17,57.375000,59.285000,56.950001,59.240002,59.240002,5223200
2015-08-18,58.904999,59.150002,58.110001,58.294998,58.294998,4541600
2015-08-19,57.750000,58.720001,56.180000,57.200001,57.200001,9813200
2015-08-20,55.599998,56.134998,52.404999,52.490002,52.490002,12500800
2015-08-21,50.250000,51.525002,45.959999,45.959999,45.959999,15845400
2015-08-24,37.525002,45.740002,32.650002,40.514999,40.514999,16363200
2015-08-25,44.750000,45.564999,39.799999,39.980000,39.980000,12069400
2015-08-26,43.395000,46.084999,40.834999,45.750000,45.750000,11875800
2015-08-27,47.900002,49.424999,46.165001,49.325001,49.325001,20248000
2015-08-28,48.540001,49.799999,48.220001,49.285000,49.285000,8920600
2015-08-31,48.474998,49.275002,47.099998,47.455002,47.455002,8619600
2015-09-01,43.889999,46.064999,42.415001,43.150002,43.150002,13077600
2015-09-02,45.340000,46.660000,43.845001,46.660000,46.660000,7511600
2015-09-03,47.230000,48.139999,45.560001,45.889999,45.889999,9301000
2015-09-04,44.049999,45.220001,43.544998,44.355000,44.355000,11651800
2015-09-08,46.869999,48.224998,46.314999,48.119999,48.119999,9389600
2015-09-09,49.770000,49.794998,46.060001,46.445000,46.445000,11720200
2015-09-10,46.255001,48.865002,46.090000,47.930000,47.930000,10298400
2015-09-11,47.290001,48.705002,46.875000,48.705002,48.705002,7905000
2015-09-14,49.250000,49.264999,47.740002,48.270000,48.270000,7361000
2015-09-15,48.630001,50.445000,48.099998,49.955002,49.955002,6360600
2015-09-16,50.055000,50.974998,49.500000,50.790001,50.790001,5850600
2015-09-17,50.735001,53.174999,50.250000,50.930000,50.930000,10098400
2015-09-18,48.595001,50.509998,48.485001,48.775002,48.775002,11347600
2015-09-21,49.520000,50.380001,47.875000,49.189999,49.189999,8346400
2015-09-22,46.915001,47.450001,45.639999,47.020000,47.020000,11824800
2015-09-23,47.349998,47.720001,46.349998,47.095001,47.095001,9323400
2015-09-24,45.705002,47.090000,44.500000,46.549999,46.549999,12243200
2015-09-25,48.130001,48.195000,44.514999,45.419998,45.419998,11826000
2015-09-28,44.790001,44.869999,41.105000,41.505001,41.505001,15002400
2015-09-29,41.805000,43.075001,39.959999,40.889999,40.889999,15239600
2015-09-30,42.590000,43.799999,42.099998,43.595001,43.595001,13911000
2015-10-01,43.869999,44.235001,42.139999,44.205002,44.205002,9136000
2015-10-02,42.430000,46.555000,42.000000,46.500000,46.500000,13225200
2015-10-05,47.584999,48.919998,47.279999,48.619999,48.619999,8673000
2015-10-06,48.264999,48.689999,46.715000,47.924999,47.924999,9588400
2015-10-07,48.779999,49.035000,46.880001,48.695000,48.695000,10546200
2015-10-08,48.174999,49.549999,46.755001,49.290001,49.290001,12161400
2015-10-09,49.355000,50.250000,48.965000,49.889999,49.889999,7301000
2015-10-12,50.270000,50.605000,49.715000,50.310001,50.310001,6355800
2015-10-13,49.450001,50.985001,49.200001,49.325001,49.325001,8873600
2015-10-14,49.340000,50.084999,48.480000,49.115002,49.115002,7638800
2015-10-15,49.645000,51.525002,49.455002,51.514999,51.514999,8940400
2015-10-16,51.855000,52.250000,51.099998,52.154999,52.154999,5526800
2015-10-19,51.915001,53.174999,51.625000,53.090000,53.090000,6817600
2015-10-20,52.770000,53.125000,51.709999,52.209999,52.209999,6052200
2015-10-21,53.029999,53.180000,51.220001,51.369999,51.369999,7354000
2015-10-22,52.654999,54.544998,52.215000,54.415001,54.415001,10823000
2015-10-23,58.805000,59.654999,57.924999,58.939999,58.939999,8502400
2015-10-26,58.865002,59.439999,58.200001,59.115002,59.115002,4995400
2015-10-27,58.634998,59.709999,58.584999,59.500000,59.500000,4352600
2015-10-28,59.770000,60.919998,58.294998,60.880001,60.880001,8706600
2015-10-29,60.090000,60.950001,59.915001,60.654999,60.654999,4159400
2015-10-30,60.735001,61.049999,59.820000,59.825001,59.825001,5003000
2015-11-02,60.270000,62.064999,59.935001,61.865002,61.865002,4608400
2015-11-03,61.485001,63.169998,61.200001,62.455002,62.455002,5151000
2015-11-04,63.075001,63.250000,61.735001,62.480000,62.480000,6076400
2015-11-05,62.669998,63.130001,61.029999,61.930000,61.930000,5927200
2015-11-06,61.669998,62.334999,60.445000,62.134998,62.134998,5677000
2015-11-09,61.415001,61.665001,58.990002,60.134998,60.134998,6304800
2015-11-10,59.174999,59.834999,58.650002,59.709999,59.709999,4113400
2015-11-11,60.165001,61.025002,59.150002,59.445000,59.445000,4201200
2015-11-12,58.680000,59.575001,57.590000,57.720001,57.720001,5747000
2015-11-13,56.994999,57.165001,54.230000,54.325001,54.325001,8237400
2015-11-16,54.145000,56.674999,53.764999,56.590000,56.590000,7731000
2015-11-17,56.935001,57.980000,56.325001,56.785000,56.785000,9225600
2015-11-18,57.424999,60.200001,57.275002,60.040001,60.040001,8178200
2015-11-19,60.139999,60.970001,59.820000,60.130001,60.130001,4331600
2015-11-20,60.970001,61.500000,60.820000,61.325001,61.325001,4249800
2015-11-23,61.400002,62.099998,60.055000,60.830002,60.830002,4703200
2015-11-24,59.650002,61.095001,58.715000,60.639999,60.639999,5520600
2015-11-25,60.875000,61.160000,60.450001,60.775002,60.775002,2332400
2015-11-27,61.209999,61.439999,60.450001,60.994999,60.994999,1133600
2015-11-30,61.605000,61.615002,60.009998,60.610001,60.610001,3886400
2015-12-01,61.290001,62.410000,61.095001,62.410000,62.410000,4876800
2015-12-02,62.529999,63.369999,60.955002,61.275002,61.275002,5087200
2015-12-03,61.759998,62.035000,57.080002,58.150002,58.150002,9413000
2015-12-04,58.645000,62.500000,58.299999,62.145000,62.145000,7220400
2015-12-07,62.330002,62.445000,60.474998,61.384998,61.384998,5768800
2015-12-08,59.439999,61.955002,59.365002,61.389999,61.389999,6775000
2015-12-09,60.520000,61.560001,57.485001,58.529999,58.529999,12072200
2015-12-10,58.955002,60.520000,58.439999,59.360001,59.360001,6773800
2015-12-11,57.305000,57.764999,55.160000,55.290001,55.290001,12286400
2015-12-14,55.529999,56.580002,53.139999,56.529999,56.529999,9681000
2015-12-15,57.980000,58.994999,57.330002,57.490002,57.490002,7981600
2015-12-16,58.705002,60.384998,56.950001,60.029999,60.029999,8188000
2015-12-17,60.830002,60.880001,57.455002,57.529999,57.529999,7896400
2015-12-18,56.910000,57.314999,54.250000,54.369999,54.369999,8539800
2015-12-21,55.715000,55.990002,54.494999,55.985001,55.985001,5335800
2015-12-22,56.860001,57.294998,55.965000,57.044998,57.044998,5585200
2015-12-23,57.939999,58.439999,57.625000,58.349998,58.349998,4579000
2015-12-24,58.299999,58.770000,58.200001,58.230000,58.230000,2020000
2015-12-28,57.820000,58.215000,56.595001,58.215000,58.215000,4278000
2015-12-29,59.224998,61.310001,59.105000,60.869999,60.869999,6054400
2015-12-30,60.759998,60.834999,59.270000,59.314999,59.314999,3733000
2015-12-31,58.669998,58.985001,57.049999,57.115002,57.115002,7317400
2016-01-04,53.310001,53.625000,51.369999,53.625000,53.625000,11077800
2016-01-05,54.250000,54.465000,52.419998,53.145000,53.145000,5513600
2016-01-06,50.490002,52.525002,50.419998,51.720001,51.720001,10157800
2016-01-07,48.349998,50.250000,46.730000,46.799999,46.799999,14181200
2016-01-08,47.814999,48.685001,45.485001,45.695000,45.695000,13825800
2016-01-11,46.645000,47.014999,43.950001,46.095001,46.095001,14007400
2016-01-12,47.334999,48.365002,45.700001,47.650002,47.650002,13230000
2016-01-13,48.224998,48.560001,42.500000,42.665001,42.665001,17225000
2016-01-14,43.205002,46.575001,41.150002,45.424999,45.424999,15142400
2016-01-15,40.889999,42.650002,39.465000,41.250000,41.250000,23482800
2016-01-19,42.865002,43.060001,40.005001,41.424999,41.424999,10801200
2016-01-20,39.480000,42.389999,36.770000,41.049999,41.049999,23112400
2016-01-21,41.564999,43.005001,39.930000,41.200001,41.200001,14088000
2016-01-22,43.625000,44.820000,43.255001,44.750000,44.750000,11953400
2016-01-25,44.349998,45.044998,42.650002,42.735001,42.735001,11545200
2016-01-26,43.299999,44.474998,42.189999,43.955002,43.955002,10126600
2016-01-27,43.154999,43.705002,40.099998,40.685001,40.685001,14929800
2016-01-28,42.595001,42.700001,40.255001,42.290001,42.290001,13148800
2016-01-29,42.384998,45.044998,42.275002,45.044998,45.044998,10738200
2016-02-01,44.310001,45.869999,43.825001,45.299999,45.299999,9510000
2016-02-02,44.764999,44.764999,42.009998,42.424999,42.424999,10702800
2016-02-03,43.224998,43.235001,39.570000,41.825001,41.825001,19637600
2016-02-04,41.410000,42.775002,40.325001,41.750000,41.750000,11834800
2016-02-05,41.349998,41.389999,36.990002,37.455002,37.455002,17907400
2016-02-08,35.365002,36.189999,33.669998,35.744999,35.744999,21456800
2016-02-09,34.270000,36.994999,34.110001,35.330002,35.330002,19145600
2016-02-10,36.625000,37.959999,35.695000,35.750000,35.750000,15647000
2016-02-11,34.400002,36.455002,34.090000,35.665001,35.665001,19878200
2016-02-12,36.779999,37.340000,35.810001,37.185001,37.185001,13184600
2016-02-16,38.910000,39.660000,38.185001,39.660000,39.660000,12471400
2016-02-17,40.665001,42.615002,40.299999,42.400002,42.400002,15218000
2016-02-18,42.849998,42.865002,40.825001,40.959999,40.959999,10745800
2016-02-19,40.494999,41.730000,40.110001,41.384998,41.384998,9955600
2016-02-22,42.509998,43.485001,42.389999,43.340000,43.340000,10344400
2016-02-23,42.575001,42.945000,41.139999,41.180000,41.180000,11159400
2016-02-24,39.785000,42.549999,39.020000,42.404999,42.404999,14606600
2016-02-25,42.685001,43.625000,41.525002,43.575001,43.575001,10816600
2016-02-26,44.570000,44.674999,43.180000,43.474998,43.474998,10357400
2016-02-29,43.375000,44.345001,42.325001,42.325001,42.325001,9582000
2016-03-01,43.485001,46.384998,43.139999,46.375000,46.375000,12964000
2016-03-02,46.200001,46.474998,45.355000,46.424999,46.424999,8082200
2016-03-03,46.305000,46.345001,45.185001,46.165001,46.165001,8608200
2016-03-04,46.340000,47.130001,45.314999,46.244999,46.244999,9910200
2016-03-07,45.525002,46.334999,44.384998,45.384998,45.384998,7880200
2016-03-08,44.419998,45.625000,44.009998,44.185001,44.185001,8856800
2016-03-09,44.779999,45.110001,44.000000,45.029999,45.029999,8681000
2016-03-10,45.750000,46.430000,43.134998,44.860001,44.860001,14310600
2016-03-11,46.310001,47.235001,45.915001,47.185001,47.185001,7069200
2016-03-14,46.709999,47.810001,46.654999,47.459999,47.459999,6548600
2016-03-15,46.980000,47.560001,46.505001,47.430000,47.430000,8046600
2016-03-16,47.009998,49.044998,47.009998,48.639999,48.639999,7352400
2016-03-17,48.270000,48.935001,47.705002,48.500000,48.500000,5312800
